year,1-gram,count-sum,count-mean
2023,campaign,436,1.2937685459940653
2022,over,434,1.7714285714285714
2024,did,434,1.451505016722408
2021,under,434,1.8626609442060085
2021,gmt,434,27.125
2023,authority,434,1.3690851735015772
2023,along,433,1.2061281337047354
2022,them,433,1.907488986784141
2023,office,433,1.3489096573208723
2024,ground,433,1.4879725085910653
2023,siege,433,1.419672131147541
2022,other,432,1.7560975609756098
2022,statement,432,2.1492537313432836
2023,efforts,432,1.2934131736526946
2023,el,432,1.9547511312217194
2023,offensive,430,1.2146892655367232
2023,living,429,1.3533123028391167
2022,about,429,1.9151785714285714
2024,made,429,1.5052631578947369
2023,night,429,1.4691780821917808
2023,15,428,1.2405797101449276
2024,region,427,1.9768518518518519
2021,united,426,2.018957345971564
2024,years,426,1.7108433734939759
2023,muslim,425,1.9406392694063928
2024,2024,425,1.4119601328903655
2024,percent,425,1.9230769230769231
2022,police,425,3.4
2024,right,425,1.5740740740740742
2023,strike,424,1.7448559670781894
2023,put,423,1.2120343839541547
2021,my,423,3.357142857142857
2024,well,423,1.3868852459016394
2022,group,422,2.0485436893203883
2023,immediate,422,1.3396825396825396
2023,current,421,1.2680722891566265
2024,thousands,420,1.4583333333333333
2022,under,420,1.7721518987341771
2024,health,420,1.7573221757322175
2021,up,419,1.9398148148148149
2024,then,418,1.6456692913385826
2023,pro,418,2.18848167539267
2023,help,418,1.2705167173252279
2023,months,418,1.3440514469453375
2023,russia,418,2.6455696202531644
2024,back,418,1.5255474452554745
2023,jordan,417,2.0341463414634147
2023,former,417,1.4135593220338982
2023,never,417,1.4135593220338982
2023,times,416,1.2606060606060605
2023,citizens,416,1.6842105263157894
2024,ministry,415,1.7659574468085106
2024,council,414,2.0294117647058822
2023,latest,414,1.146814404432133
2023,six,414,1.2621951219512195
2024,enclave,414,1.4680851063829787
2022,palestine,412,2.3016759776536313
2023,younis,412,2.112820512820513
2023,return,412,1.4714285714285715
2024,stop,412,1.4981818181818183
2022,jewish,412,2.7837837837837838
2023,full,410,1.2094395280235988
2023,pa,409,4.3052631578947365
2023,mosque,409,2.7449664429530203
2023,adding,409,1.2100591715976332
2023,court,409,2.1989247311827955
2023,11,408,1.2142857142857142
2022,attacks,408,1.9805825242718447
2021,some,407,1.9107981220657277
2024,border,406,2.082051282051282
2023,workers,405,2.1204188481675392
2024,administration,405,2.4251497005988023
2024,members,404,1.5719844357976653
2023,men,404,1.6833333333333333
2023,nearly,403,1.2438271604938271
2023,yet,403,1.2175226586102719
2023,report,403,1.7296137339055795
2024,around,403,1.4392857142857143
2021,statement,402,2.1847826086956523
2021,government,402,2.258426966292135
2023,access,401,1.3501683501683501
2024,houthi,401,4.177083333333333
2024,however,401,1.4797047970479704
2023,pause,400,2.150537634408602
2024,way,400,1.4285714285714286
2022,occupation,400,2.0202020202020203
2021,being,399,2.0050251256281406
2023,start,398,1.1637426900584795
2022,according,398,1.722943722943723
2021,day,396,1.8333333333333333
2023,hostages,395,1.8990384615384615
2023,high,395,1.204268292682927
2024,must,395,1.724890829694323
2023,known,394,1.2160493827160495
2023,control,394,1.4121863799283154
2024,without,394,1.402135231316726
2022,biden,393,4.9125
2023,blinken,392,2.820143884892086
2023,destroyed,392,1.462686567164179
2023,able,391,1.2904290429042904
2023,movement,391,1.4375
2023,away,391,1.2694805194805194
2023,saudi,390,3.0
2023,400,389,1.1019830028328612
2023,western,389,1.8262910798122065
2023,next,389,1.227129337539432
2021,can,388,2.1797752808988764
2023,electricity,388,1.3287671232876712
2021,war,388,2.1797752808988764
2022,than,387,1.7048458149779735
2024,across,387,1.4021739130434783
2023,x,387,1.7916666666666667
2021,time,387,1.9253731343283582
2024,days,387,1.4386617100371748
2023,building,387,1.6260504201680672
2021,year,386,1.93
2022,day,386,1.7625570776255708
2023,side,386,1.4621212121212122
2023,carried,386,1.2411575562700965
2024,january,386,1.4621212121212122
2023,post,385,1.50390625
2021,groups,385,2.1270718232044197
2024,arab,385,2.2
2023,visit,383,1.7488584474885844
2023,found,382,1.3840579710144927
2023,too,382,1.3263888888888888
2023,arrested,381,1.9242424242424243
2023,using,380,1.2337662337662338
2021,president,379,2.4934210526315788
2023,asked,379,1.2847457627118644
2023,why,379,1.306896551724138
2023,history,379,1.3933823529411764
2023,member,379,1.3731884057971016
2024,monday,379,1.7072072072072073
2021,air,378,2.4387096774193546
2023,global,378,1.7746478873239437
2021,group,378,1.7914691943127963
2024,saying,377,1.3962962962962964
2022,years,377,1.8571428571428572
2023,islamic,376,1.504
2023,outside,376,1.2745762711864406
2024,response,376,1.6785714285714286
2024,news,375,1.4705882352941178
2023,fired,375,1.3786764705882353
2023,leader,375,1.3686131386861313
2023,nablus,374,2.460526315789474
2023,weapons,372,1.6986301369863013
2023,early,371,1.1703470031545742
2023,described,370,1.1708860759493671
2024,another,370,1.417624521072797
2021,settlers,369,3.100840336134454
2024,women,369,1.5311203319502074
2023,become,369,1.268041237113402
2024,re,369,1.8
2022,united,369,1.6473214285714286
2023,mother,369,1.8177339901477831
2023,set,368,1.2225913621262459
2023,ben,367,2.4466666666666668
2023,territories,367,1.3745318352059925
2023,open,367,1.2112211221122111
2023,allow,367,1.2743055555555556
2023,relations,367,1.8724489795918366
2023,ramallah,366,1.6561085972850678
2021,last,366,1.6866359447004609
2024,egypt,366,2.0677966101694913
2023,allowed,366,1.3505535055350553
2024,justice,366,1.4878048780487805
2023,reporting,364,1.2465753424657535
2024,despite,364,1.4
2023,father,363,1.7621359223300972
2024,held,363,1.4816326530612245
2023,announced,363,1.1785714285714286
2023,face,362,1.2439862542955327
2021,days,362,1.8854166666666667
2024,territory,362,1.4085603112840468
2023,total,362,1.235494880546075
2024,used,361,1.48559670781893
2023,trying,361,1.2320819112627985
2023,village,361,2.4066666666666667
2021,human,361,2.4066666666666667
2024,groups,360,1.5720524017467248
2024,me,360,2.4489795918367347
2024,old,360,1.7733990147783252
2023,operations,358,1.350943396226415
2024,very,358,1.543103448275862
2022,media,358,2.022598870056497
2024,much,358,1.3822393822393821
2022,aqsa,357,4.01123595505618
2022,human,356,2.08187134502924
2022,2022,356,2.421768707482993
2022,security,356,2.0112994350282487
2024,community,356,1.9668508287292819
2021,any,356,1.8350515463917525
2023,ukraine,356,2.421768707482993
2021,political,355,2.2756410256410255
2021,homes,355,2.0760233918128654
2023,attacked,355,1.2412587412587412
2023,often,355,1.3295880149812733
2024,may,354,1.5324675324675325
2022,called,354,1.7184466019417475
2023,wing,354,1.3111111111111111
2024,occupation,354,2.0113636363636362
2023,morning,354,1.2642857142857142
2023,toll,353,1.2006802721088434
2023,lost,353,1.312267657992565
2024,reported,353,1.489451476793249
2023,settlement,352,2.0
2023,half,352,1.243816254416961
2024,assault,352,1.375
2023,european,351,1.8770053475935828
2024,both,350,1.440329218106996
2022,my,350,3.6082474226804124
2023,remain,350,1.2280701754385965
2023,order,349,1.4129554655870444
2023,ongoing,349,1.2464285714285714
2021,only,349,1.8864864864864865
2023,accused,348,1.2125435540069687
2024,launched,348,1.3647058823529412
2023,young,348,1.392
2023,regional,347,1.4579831932773109
2024,friday,347,1.8556149732620322
2023,seven,347,1.1924398625429553
2023,bombs,347,1.613953488372093
2023,possible,346,1.2357142857142858
2023,each,346,1.335907335907336
2023,started,346,1.2401433691756272
2023,whether,346,1.2013888888888888
2024,iranian,345,3.484848484848485
2022,between,345,1.7336683417085428
2024,middle,345,1.4870689655172413
2024,far,345,1.4197530864197532
2023,meeting,345,1.6046511627906976
2024,make,344,1.4098360655737705
2023,working,344,1.2647058823529411
2024,does,344,1.3870967741935485
2021,so,344,1.82010582010582
2024,home,343,1.698019801980198
2023,pressure,343,1.3775100401606426
2023,fear,342,1.4074074074074074
2023,rubble,342,1.4132231404958677
2021,families,341,2.0920245398773005
2022,where,341,1.6553398058252426
2023,escalation,341,1.4267782426778242
2024,campaign,340,1.5740740740740742
2021,family,340,2.5757575757575757
2023,solution,340,1.683168316831683
2022,children,339,2.5488721804511276
2023,journalist,339,1.695
2021,building,339,2.8728813559322033
2024,began,338,1.379591836734694
2021,un,338,2.864406779661017
2023,reports,338,1.285171102661597
2024,area,337,1.574766355140187
2023,syria,336,2.2550335570469797
2023,diplomatic,336,1.435897435897436
2023,jews,336,2.196078431372549
2023,decades,335,1.2546816479400749
2023,meanwhile,335,1.1394557823129252
2023,organisation,335,1.2093862815884477
2021,new,335,1.9142857142857144
2023,once,335,1.2093862815884477
2021,where,334,1.786096256684492
2024,resolution,334,2.982142857142857
2024,own,334,1.4844444444444445
2021,many,334,1.8977272727272727
2023,comes,333,1.1602787456445993
2023,trucks,333,2.25
2024,going,332,1.4310344827586208
2023,chief,332,1.243445692883895
2023,solidarity,332,1.711340206185567
2023,ago,332,1.2342007434944238
2023,continues,332,1.156794425087108
2023,protests,332,1.5229357798165137
2021,these,331,2.1493506493506493
2023,500,331,1.1335616438356164
2023,video,331,1.7061855670103092
2022,three,331,1.7329842931937174
2024,need,331,1.4646017699115044
2023,100,331,1.1493055555555556
2023,crime,331,1.518348623853211
2023,condemned,331,1.3031496062992125
2023,main,330,1.2177121771217712
2024,soldiers,330,2.0
2023,2022,330,1.4864864864864864
2023,central,330,1.375
2024,get,330,1.4864864864864864
2023,bodies,329,1.6871794871794872
2023,system,329,1.4304347826086956
2023,crisis,329,1.321285140562249
2024,tuesday,329,1.75
2023,12,329,1.236842105263158
2024,report,329,2.3333333333333335
2024,northern,328,1.6482412060301508
2024,death,328,1.4137931034482758
2021,jewish,327,2.2867132867132867
2023,gvir,327,2.680327868852459
2023,local,327,1.2976190476190477
2021,old,327,2.0961538461538463
2022,president,327,2.2244897959183674
2023,qatar,326,1.9064327485380117
2024,every,326,1.5377358490566038
2021,land,326,2.8347826086956522
2023,targeting,326,1.2635658914728682
2022,any,326,1.7157894736842105
2024,deal,326,2.232876712328767
2024,peace,325,1.675257731958763
2023,decision,325,1.570048309178744
2023,blockade,325,1.3319672131147542
2024,among,325,1.4008620689655173
2021,right,325,2.03125
2022,up,325,1.625
2023,needs,325,1.294820717131474
2024,medical,325,2.425373134328358
2024,february,325,1.4705882352941178
2023,point,324,1.2
2024,pressure,324,1.396551724137931
2021,now,324,1.8305084745762712
2023,major,324,1.250965250965251
2022,minister,324,2.0
2023,itself,324,1.2413793103448276
2024,american,323,2.1390728476821192
2023,actions,323,1.2868525896414342
2022,so,323,1.8044692737430168
2023,son,323,1.8670520231213872
2022,strip,322,1.9397590361445782
2022,right,322,2.267605633802817
2023,apartheid,322,1.8192090395480225
2021,if,322,1.8505747126436782
2023,lack,322,1.431111111111111
2023,future,321,1.3544303797468353
2023,largest,321,1.2067669172932332
2024,weapons,321,1.969325153374233
2024,population,321,1.3956521739130434
2023,entire,321,1.1505376344086022
2022,settlers,321,3.3092783505154637
2022,t,320,2.0
2023,free,320,1.3973799126637554
2021,netanyahu,320,3.4408602150537635
2023,growing,319,1.2129277566539924
2022,new,319,2.1125827814569536
2023,tel,318,1.65625
2023,joe,318,1.0635451505016722
2023,lebanese,318,2.427480916030534
2023,troops,318,1.4196428571428572
2023,protect,318,1.2771084337349397
2024,number,316,1.3620689655172413
2023,invasion,316,1.4298642533936652
2023,centre,316,1.300411522633745
2023,action,316,1.3166666666666667
2024,down,315,1.3404255319148937
2024,place,315,1.3695652173913044
2023,position,315,1.4253393665158371
2023,body,315,1.3695652173913044
2024,release,315,1.8862275449101797
2023,december,315,1.5441176470588236
2024,want,314,1.5858585858585859
2022,being,314,1.6354166666666667
2023,close,314,1.171641791044776
2024,based,314,1.2975206611570247
2023,difficult,313,1.2620967741935485
2023,site,313,1.819767441860465
2024,strike,313,1.981012658227848
2023,organisations,313,1.3973214285714286
2021,home,313,2.2357142857142858
2024,policy,313,1.729281767955801
2021,11,312,1.6421052631578947
2022,war,312,1.9746835443037976
2024,amid,312,1.2839506172839505
2024,past,312,1.3054393305439331
2023,sides,312,1.3220338983050848
2023,means,312,1.248
2023,destruction,311,1.2904564315352698
2023,deadly,311,1.178030303030303
2023,24,311,1.2244094488188977
2024,white,310,1.8902439024390243
2022,attack,310,2.0805369127516777
2024,journalists,310,4.133333333333334
2024,see,310,1.3839285714285714
2024,six,310,1.2863070539419088
2024,go,309,1.5147058823529411
2024,situation,309,1.4045454545454545
2023,schools,309,1.545
2024,armed,309,1.4714285714285715
2024,immediate,309,1.6702702702702703
2021,law,309,2.1164383561643834
2022,groups,308,1.76
2023,casualties,308,1.3333333333333333
2024,famine,308,1.6296296296296295
2024,jerusalem,308,1.9870967741935484
2023,30,307,1.1717557251908397
2023,expressed,307,1.149812734082397
2023,prison,306,2.6153846153846154
2024,syria,306,2.8867924528301887
2023,egyptian,306,1.9615384615384615
2024,targeted,306,1.5148514851485149
2023,conditions,306,1.2338709677419355
2023,china,306,3.558139534883721
2022,journalists,306,2.8867924528301887
2021,occupation,305,1.8484848484848484
2022,before,305,1.605263157894737
2024,call,305,1.3800904977375565
2023,aviv,305,1.6310160427807487
2024,november,304,1.3881278538812785
2021,prisoners,304,7.414634146341464
2023,50,304,1.2258064516129032
2021,000,304,2.040268456375839
2023,enough,304,1.3333333333333333
2023,saw,304,1.256198347107438
2023,affairs,303,1.2677824267782427
2023,refugees,303,1.3835616438356164
2024,national,303,1.4158878504672898
2023,fact,303,1.188235294117647
2024,israelis,303,1.6927374301675977
2024,water,302,1.696629213483146
2023,little,302,1.2635983263598327
2023,events,302,1.208
2023,march,302,1.89937106918239
2023,tensions,302,1.3130434782608695
2023,5,301,1.204
2022,death,301,1.9673202614379084
2023,talks,301,1.4754901960784315
2024,taken,301,1.243801652892562
2023,expected,301,1.171206225680934
2024,others,301,1.2974137931034482
2024,wednesday,300,1.7045454545454546
2023,especially,300,1.2448132780082988
2021,conflict,299,1.9671052631578947
2023,show,299,1.2943722943722944
2024,general,299,1.4729064039408868
2024,thursday,298,1.5767195767195767
2022,mosque,298,3.311111111111111
2023,majority,298,1.2416666666666667
2023,risk,297,1.2857142857142858
2021,sheikh,297,2.4146341463414633
2022,him,297,2.357142857142857
2022,armed,296,1.8734177215189873
2022,some,296,1.6818181818181819
2023,justice,296,1.6818181818181819
2023,agreement,296,1.7619047619047619
2022,only,296,1.7411764705882353
2023,almost,296,1.1792828685258965
2023,ve,295,1.4182692307692308
2023,nothing,295,1.21900826446281
2023,daily,294,1.2148760330578512
2023,terrorist,294,1.3611111111111112
2021,most,294,1.651685393258427
2022,soldiers,294,2.3149606299212597
2023,victims,293,1.5260416666666667
2023,cause,293,1.3378995433789955
2024,global,293,1.5421052631578946
2023,third,292,1.1726907630522088
2022,israelis,291,1.830188679245283
2024,fighting,291,1.5
2024,party,291,2.255813953488372
2023,compound,291,2.7452830188679247
2024,life,291,1.6440677966101696
2022,least,291,1.6256983240223464
2024,western,290,1.8954248366013071
2024,come,290,1.3302752293577982
2024,led,290,1.2608695652173914
2024,near,290,1.38755980861244
2023,making,290,1.124031007751938
2022,time,288,1.7454545454545454
2023,mohammed,288,1.8
2023,died,288,1.3395348837209302
2024,four,287,1.2869955156950672
2024,march,287,1.559782608695652
2024,fire,287,1.6214689265536724
2021,called,286,1.8571428571428572
2023,speech,286,1.9861111111111112
2021,several,286,1.7228915662650603
2023,mostly,286,1.1673469387755102
2023,com,286,1.2222222222222223
2023,freedom,286,1.5888888888888888
2023,suffering,286,1.2222222222222223
2024,workers,286,2.2170542635658914
2023,protest,285,1.716867469879518
2024,measures,285,2.355371900826446
2024,uk,284,2.581818181818182
2023,shooting,284,1.8562091503267975
2023,different,284,1.2294372294372293
2024,order,284,1.7861635220125787
2023,believe,284,1.2792792792792793
2024,nearly,284,1.240174672489083
2024,violence,283,1.7911392405063291
2023,pic,283,1.2304347826086957
2021,do,282,1.7961783439490446
2023,small,282,1.247787610619469
